City,Year,EV_Count,Electric Range,Weighted_Demand,temperature,humidity,pressure,wind_speed,traffic_volume
Seattle,2022,4661.0,4.683115211328041,21828.0,15.60898532309066,67.40729359486815,1017.6544541318435,2.8434920046130574,3256.035589584824
Seattle,2023,8833.0,3.240461904222801,28623.0,15.60898532309066,67.40729359486815,1017.6544541318435,2.8434920046130574,3256.035589584824
Seattle,2024,7156.0,7.3001676914477365,52240.0,15.60898532309066,67.40729359486815,1017.6544541318435,2.8434920046130574,3256.035589584824
Phoenix,2015,0.0,60.233250657327446,0.0,21.23991053394121,40.95205479452055,1019.3763698630137,2.0744292237442923,3256.035589584824
Phoenix,2016,0.0,60.233250657327446,0.0,23.199808701898906,35.94888433515483,1009.8627049180328,2.4732468123861566,3256.035589584824
Phoenix,2017,0.0,60.233250657327446,0.0,24.68616382394595,36.865507318904044,1011.625422244464,2.6365569873639436,3256.035589584824
Phoenix,2018,0.0,60.233250657327446,0.0,15.60898532309066,67.40729359486815,1017.6544541318435,2.8434920046130574,3256.035589584824
Phoenix,2019,0.0,60.233250657327446,0.0,15.60898532309066,67.40729359486815,1017.6544541318435,2.8434920046130574,3256.035589584824
Phoenix,2020,0.0,60.233250657327446,0.0,15.60898532309066,67.40729359486815,1017.6544541318435,2.8434920046130574,3256.035589584824
Phoenix,2021,1.0,0.0,0.0,15.60898532309066,67.40729359486815,1017.6544541318435,2.8434920046130574,3256.035589584824
Phoenix,2022,0.0,60.233250657327446,0.0,15.60898532309066,67.40729359486815,1017.6544541318435,2.8434920046130574,3256.035589584824
Phoenix,2023,0.0,60.233250657327446,0.0,15.60898532309066,67.40729359486815,1017.6544541318435,2.8434920046130574,3256.035589584824
Phoenix,2024,0.0,60.233250657327446,0.0,15.60898532309066,67.40729359486815,1017.6544541318435,2.8434920046130574,3256.035589584824
Jacksonville,2015,0.0,60.233250657327446,0.0,21.730844036963468,77.04006849315068,1024.8898401826484,2.737214611872146,3256.035589584824
Jacksonville,2016,0.0,60.233250657327446,0.0,21.619619133040754,71.21448087431693,1021.2231329690346,3.161657559198543,3256.035589584824
Jacksonville,2017,0.0,60.233250657327446,0.0,22.439879406818466,76.56549480795697,1017.9215563618166,3.0925810083823344,3256.035589584824
Jacksonville,2018,0.0,60.233250657327446,0.0,15.60898532309066,67.40729359486815,1017.6544541318435,2.8434920046130574,3256.035589584824
